ri1,ro1,ri2,ro2,ri3,ro3,rot1,rot2,x1
0,11,27,34,47,52,107,123,11
0,8,21,30,43,58,139,28,8
0,5,15,27,37,50,156,49,12
0,6,25,32,53,59,74,64,9
0,5,19,25,43,58,114,62,12
0,7,18,27,39,57,93,119,9
0,9,30,43,54,59,136,86,12
0,7,30,38,50,60,147,15,6
0,12,27,33,44,58,102,36,10
0,5,16,22,32,52,78,76,12
0,12,24,34,46,51,87,64,10
0,6,16,29,42,57,129,128,21
0,14,26,34,45,53,93,44,9
0,12,28,36,46,58,76,79,6
0,6,16,30,40,49,75,154,8
0,12,25,32,49,54,172,94,11
0,5,16,23,40,45,85,94,9
0,12,22,38,55,60,87,101,25
0,5,15,20,45,59,57,35,8
0,7,20,25,38,46,113,27,7
0,6,19,30,42,60,63,39,14
0,12,24,37,51,60,73,53,14
0,11,23,35,47,60,160,60,14
0,8,22,33,43,55,95,173,21
0,6,24,31,52,58,101,143,8
0,6,24,30,44,50,78,132,9
0,5,16,24,43,52,103,100,9
0,6,29,34,48,56,34,15,5
0,7,25,30,47,57,104,60,13
0,9,29,35,51,57,50,24,7
0,6,20,26,50,55,66,38,9
0,13,24,41,54,59,122,131,26
0,5,19,32,42,52,46,105,10
0,8,19,25,45,51,125,37,5
0,15,32,40,51,59,173,29,5
0,5,16,39,49,60,65,46,11
0,6,25,32,51,57,50,157,11
0,5,27,39,49,57,87,152,10
0,6,29,34,49,57,94,124,12
0,10,26,41,54,60,100,120,23
0,11,25,32,44,55,67,41,11
0,5,21,35,46,60,169,106,9
0,12,26,33,43,53,71,110,7
0,7,21,26,40,54,127,37,12
0,8,22,30,41,49,110,101,14
0,9,24,34,51,59,94,84,6
0,5,20,25,48,53,156,31,9
0,10,22,27,38,60,110,140,5
0,11,31,43,54,59,173,68,9
0,12,26,33,44,57,71,27,10
0,16,27,32,49,60,103,128,5
0,11,22,30,55,60,76,85,7
0,11,23,33,43,60,86,25,5
0,8,28,33,45,51,123,53,13
0,14,25,34,44,51,152,56,9
0,6,23,28,41,56,50,170,13
0,6,19,34,49,59,71,17,5
0,8,34,39,52,57,48,161,12
0,13,27,32,47,54,139,97,12
0,8,27,33,46,60,96,158,8
0,8,26,31,44,55,50,34,9
0,5,28,38,51,56,72,120,16
0,8,18,32,47,53,152,51,5
0,6,16,24,35,58,132,72,15
0,12,24,33,43,48,143,124,20
0,7,23,32,52,58,69,37,11
0,7,18,26,38,56,63,55,13
0,7,20,26,40,53,164,23,6
0,7,17,38,55,60,139,54,9
0,5,25,33,48,58,170,126,17
0,10,30,36,47,58,142,57,16
0,5,15,32,44,49,99,78,15
0,7,17,38,53,58,90,81,12
0,5,23,32,49,57,165,163,13
0,15,29,38,50,59,119,36,14
0,11,21,36,51,58,155,78,7
0,6,19,31,51,59,85,116,19
0,8,24,37,51,59,114,48,18
0,8,23,33,43,58,154,118,12
0,18,33,40,54,60,172,89,5
0,11,23,30,44,57,90,33,11
0,9,25,34,47,54,163,120,21
0,7,20,25,47,57,145,34,13
0,7,19,26,45,54,157,91,12
0,5,16,31,41,46,157,118,14
0,6,25,39,49,59,51,36,13
0,7,25,34,46,58,73,113,18
0,11,27,36,50,59,128,44,7
0,14,27,37,48,60,163,29,8
0,6,18,26,49,54,160,162,9
0,14,27,40,52,59,116,41,10
0,6,21,32,54,60,47,28,11
0,10,23,31,45,52,171,117,12
0,5,23,38,48,53,75,101,14
0,11,28,40,50,59,113,78,19
0,15,31,36,48,53,138,18,7
0,7,24,39,49,57,161,112,26
0,8,22,28,38,50,103,118,12
0,5,17,31,45,53,147,100,13
0,6,16,36,49,57,86,41,9
0,11,26,33,45,60,89,65,7
0,12,22,32,46,58,116,119,6
0,7,20,31,41,46,140,90,12
0,16,26,35,49,55,139,142,11
0,6,23,32,47,57,108,37,6
0,5,23,32,48,55,168,144,12
0,18,28,40,50,55,134,132,11
0,5,17,24,37,58,148,114,9
0,7,23,39,51,59,135,84,21
0,16,36,42,52,60,147,22,7
0,17,28,35,48,57,152,35,12
0,22,33,39,53,60,126,107,10
0,9,20,26,50,56,69,25,10
0,7,19,25,41,49,133,88,8
0,8,27,36,48,54,47,91,8
0,6,22,36,48,54,49,20,8
0,7,21,31,46,53,101,64,12
0,7,22,29,40,46,151,24,8
0,9,26,38,55,60,153,58,18
0,5,15,38,52,60,108,65,26
0,16,29,37,49,55,135,142,14
0,8,19,44,54,59,73,105,20
0,5,15,25,48,56,143,133,10
0,5,15,24,46,59,173,37,9
0,7,18,24,49,54,120,36,8
0,8,23,33,44,54,135,42,8
0,14,24,42,53,59,139,91,8
0,17,35,41,51,58,72,25,10
0,13,27,39,49,55,109,63,20
0,6,21,30,40,50,75,46,13
0,5,29,39,51,59,166,42,11
0,12,32,38,48,59,95,42,13
0,5,15,24,34,54,131,53,12
0,5,19,30,50,58,129,26,7
0,17,28,36,51,56,148,99,20
0,5,19,24,37,57,98,84,10
0,9,27,33,43,51,101,30,8
0,13,29,38,52,57,103,27,5
0,6,21,32,50,60,90,126,17
0,6,26,32,42,48,174,57,16
0,21,32,38,54,60,136,41,10
0,8,20,29,45,55,162,18,7
0,21,32,37,47,57,131,153,13
0,18,29,36,48,57,144,48,8
0,8,19,26,48,55,126,117,8
0,8,23,36,51,59,103,133,14
0,8,19,36,53,58,152,76,14
0,6,30,35,45,52,64,38,9
0,13,23,43,53,59,97,69,24
0,7,18,26,43,60,123,47,10
0,11,35,40,50,58,88,19,8
0,9,21,31,43,58,157,128,15
0,6,18,37,47,60,87,40,13
0,14,28,33,48,58,129,45,9
0,8,18,23,45,55,139,91,12
0,5,23,31,53,58,151,31,14
0,19,32,40,53,58,95,30,12
0,12,32,43,55,60,98,131,9
0,5,19,29,39,58,55,118,11
0,16,29,35,46,52,121,68,12
0,5,24,34,45,57,69,24,7
0,11,28,33,43,53,152,72,6
0,8,24,30,47,58,109,125,5
0,5,15,26,47,56,92,18,6
0,5,21,26,37,51,60,36,8
0,26,36,42,54,60,104,40,6
0,9,20,27,37,57,92,154,16
0,5,17,38,50,60,135,90,24
0,6,18,25,38,54,126,27,5
0,8,20,30,45,59,86,85,15
0,5,20,28,45,52,115,70,8
0,11,21,37,55,60,106,15,7
0,19,39,45,55,60,154,51,16
0,9,27,37,47,55,150,32,10
0,11,30,36,51,60,79,128,10
0,8,25,34,48,59,63,27,7
0,14,25,43,55,60,89,88,20
0,6,20,38,49,55,127,66,15
0,6,16,32,42,60,146,69,21
0,6,19,33,43,52,52,169,13
0,8,19,24,44,49,87,64,7
0,11,24,40,50,55,103,67,10
0,5,24,35,45,58,173,134,8
0,8,21,39,49,59,99,80,27
0,8,29,36,48,58,72,153,8
0,5,16,29,42,48,163,110,22
0,13,27,36,52,58,86,30,8
0,5,25,37,48,58,41,56,18
0,6,19,33,53,60,127,21,8
0,8,28,38,48,54,164,90,13
0,7,24,31,41,52,131,88,14
0,5,26,31,45,58,163,41,11
0,10,20,30,52,57,119,84,13
0,8,24,29,42,52,146,105,6
0,7,19,32,50,60,114,55,23
0,6,18,23,42,58,59,14,5
0,16,29,45,55,60,105,121,12
0,9,32,37,50,58,136,112,16
0,15,25,37,53,58,118,111,8
0,16,26,32,46,57,133,45,10
0,11,22,41,51,60,80,14,5
0,7,26,43,54,60,144,49,20
0,5,16,30,49,58,108,20,5
0,5,16,35,46,59,70,80,27
0,5,15,27,37,53,118,80,6
0,6,19,30,45,60,113,126,21
0,9,21,26,47,53,112,32,11
0,6,30,37,50,56,40,24,6
0,7,20,31,55,60,115,29,7
0,11,26,45,55,60,118,92,10
0,7,27,35,46,60,115,74,11
0,10,26,36,50,60,57,63,7
0,15,26,31,47,56,130,38,11
0,5,29,34,46,60,44,18,7
0,5,15,27,38,49,150,57,6
0,9,21,33,48,60,126,156,23
0,12,30,41,51,58,112,122,24
0,6,23,29,39,55,111,23,6
0,6,22,31,48,53,100,132,18
0,8,21,35,52,57,68,95,9
0,5,22,27,40,45,63,163,5
0,12,22,28,46,59,80,14,5
0,12,33,40,52,60,57,158,7
0,5,15,36,48,56,116,125,25
0,9,19,25,38,45,134,35,6
0,6,20,34,49,55,174,63,17
0,8,21,32,43,49,163,41,7
0,8,27,37,50,59,168,147,8
0,6,22,34,49,54,109,119,16
0,8,30,35,45,56,126,49,16
0,6,18,27,39,47,129,43,6
0,16,34,44,54,59,91,22,9
0,5,27,37,50,56,168,80,6
0,9,28,35,47,58,69,165,8
0,7,17,25,41,54,73,170,5
0,5,16,30,49,60,172,82,8
0,5,18,31,41,52,82,60,6
0,5,19,36,46,57,146,102,9
0,16,35,40,51,56,171,145,13
0,13,28,38,48,55,96,79,20
0,5,15,28,46,52,173,25,6
0,7,20,25,55,60,122,44,8
0,10,20,36,47,58,126,94,12
0,5,25,40,51,60,154,49,9
0,8,18,34,47,55,101,69,7
0,6,18,32,44,55,92,31,11
0,8,26,40,50,59,128,77,19
0,9,20,35,45,52,151,98,10
0,5,24,29,45,53,144,35,9
0,6,27,38,51,60,125,24,10
0,13,23,32,46,57,147,167,17
0,6,22,41,52,59,83,68,5
0,16,33,38,50,55,71,36,15
0,10,26,37,49,55,60,162,21
0,16,32,38,54,59,81,59,18
0,13,29,37,49,60,64,43,5
0,7,17,29,40,46,105,139,14
0,9,24,29,42,60,164,32,9
0,5,16,27,39,54,103,170,16
0,5,15,30,45,55,68,122,16
0,6,28,35,50,55,138,136,10
0,5,15,20,43,49,140,92,6
0,15,27,33,44,51,161,31,11
0,9,29,38,49,60,112,23,6
0,5,15,21,44,52,118,55,12
0,8,33,39,51,56,51,64,7
0,8,25,33,44,60,120,87,16
0,9,25,34,51,56,142,109,15
0,5,21,33,48,54,133,31,6
0,13,23,40,50,59,132,120,12
0,5,25,30,49,58,170,21,5
0,8,21,27,46,56,138,55,9
0,7,21,33,44,60,74,81,20
0,6,24,30,49,55,131,15,5
0,18,29,35,45,51,95,55,11
0,5,27,35,52,57,138,33,6
0,6,16,35,53,58,73,23,5
0,5,21,28,48,59,112,173,5
0,6,23,33,44,59,67,50,18
0,7,20,26,52,58,72,135,10
0,11,25,37,47,54,171,95,14
0,6,17,26,45,57,58,125,16
0,5,19,29,43,55,86,86,10
0,21,31,36,46,51,130,17,6
0,12,23,31,43,55,133,75,5
0,14,27,33,46,56,86,149,8
0,5,22,27,38,51,166,100,6
0,10,25,31,47,53,159,41,7
0,6,23,29,39,58,121,131,11
0,23,34,40,51,56,113,77,19
0,7,31,37,47,54,126,141,13
0,10,21,36,46,56,166,106,23
0,5,18,35,52,60,173,143,22
0,9,21,39,54,60,171,70,30
0,8,18,23,43,60,88,162,9
0,5,19,36,46,51,150,137,9
0,11,27,36,48,57,162,28,9
0,6,19,25,40,53,62,92,6
0,11,32,40,50,56,94,120,14
0,5,17,33,50,55,174,27,10
0,14,25,35,46,60,114,89,17
0,14,27,35,53,60,147,134,19
0,10,20,35,49,60,112,118,19
0,11,28,39,51,59,76,38,12
0,5,15,24,36,55,102,17,5
0,6,24,29,53,58,120,137,13
0,6,16,22,53,58,125,87,9
0,7,18,28,51,58,147,90,9
0,5,17,40,53,60,154,119,21
0,7,29,40,51,56,67,170,25
0,8,23,32,51,57,55,51,13
0,20,36,41,53,60,88,35,13
0,5,19,29,43,51,173,45,5
0,6,22,27,42,56,124,114,6
0,7,25,36,53,59,113,113,5
0,5,22,30,50,56,136,31,5
0,7,19,27,45,52,72,26,5
0,6,31,37,53,58,86,40,17
0,8,37,42,53,60,38,19,7
0,5,16,34,46,59,161,128,11
0,5,20,25,41,46,150,87,9
0,12,35,40,51,60,160,24,9
0,15,29,37,48,59,76,108,17
0,5,30,38,51,59,136,50,20
0,6,18,40,52,59,80,80,30
0,14,32,37,47,60,129,14,5
0,7,19,24,34,52,73,56,12
0,5,18,29,45,52,117,105,13
0,7,27,37,50,60,62,48,15
0,16,30,37,49,55,126,28,6
0,7,17,22,47,57,83,30,7
0,5,20,28,43,49,80,104,9
0,5,17,29,45,54,68,80,17
0,14,24,30,44,51,171,47,14
0,7,21,31,43,57,92,19,6
0,8,34,44,54,59,104,62,16
0,7,17,34,53,58,126,15,5
0,7,27,35,49,58,146,61,19
0,14,32,41,51,57,162,84,14
0,9,21,32,45,59,169,78,20
0,5,16,27,46,54,103,62,17
0,14,30,37,53,60,151,98,11
0,8,34,40,50,58,44,31,13
0,9,19,29,47,52,168,94,7
0,7,25,30,44,51,153,18,5
0,6,18,24,35,55,76,159,12
0,7,21,28,43,56,122,84,7
0,8,18,31,54,59,137,44,6
0,10,23,29,39,56,102,47,6
0,6,16,32,48,60,71,142,22
0,8,20,35,46,53,150,105,12
0,8,23,38,49,54,151,104,7
0,7,18,27,44,54,131,121,18
0,6,16,26,36,44,165,70,7
0,21,31,38,50,57,161,33,10
0,5,23,31,46,54,70,20,7
0,6,19,30,47,52,83,64,16
0,5,18,36,51,59,94,65,17
0,9,26,32,44,57,109,136,16
0,5,18,35,49,59,127,17,6
0,5,25,32,42,55,174,121,10
0,6,19,32,42,52,88,51,15
0,5,19,33,46,56,65,34,6
0,5,18,32,45,60,170,164,9
0,7,24,30,42,52,126,142,7
0,6,19,24,46,52,87,19,5
0,5,17,29,41,53,113,100,6
0,8,25,30,49,56,58,39,5
0,6,22,32,45,58,88,82,8
0,6,18,25,35,46,79,132,13
0,9,20,27,45,58,94,13,5
0,8,26,31,41,48,93,74,5
0,6,17,26,47,57,73,122,13
0,10,25,41,52,57,128,92,26
0,6,20,38,48,60,130,86,9
0,19,29,40,51,58,153,23,7
0,9,38,43,53,60,131,83,7
0,6,19,33,49,54,111,146,19
0,5,22,40,52,58,164,58,21
0,9,34,41,51,60,121,36,11
0,9,22,39,52,57,71,68,28
0,7,24,33,45,52,56,31,6
0,9,21,26,42,47,71,34,11
0,12,30,35,50,59,80,113,7
0,6,16,24,41,60,170,22,5
0,8,27,35,45,60,134,43,14
0,12,24,36,47,54,82,150,17
0,11,24,31,47,54,135,105,10
0,13,24,33,54,60,151,63,12
0,9,23,32,43,53,139,16,5
0,8,21,30,41,47,138,148,16
0,9,21,35,49,55,115,153,8
0,7,19,26,38,55,98,53,10
0,16,26,38,48,53,151,162,22
0,12,26,31,43,48,147,25,5
0,5,25,36,47,54,114,43,11
0,6,28,39,52,57,50,84,19
0,7,21,36,53,58,165,12,5
0,5,15,31,43,54,65,31,11
0,5,21,31,50,56,172,62,10
0,13,27,37,49,54,87,39,7
0,5,27,38,50,60,63,121,5
0,9,21,32,45,53,159,53,20
0,5,25,35,47,58,69,160,21
0,8,18,29,39,45,105,158,5
0,8,19,33,48,57,127,82,15
0,15,26,35,49,54,110,82,17
0,12,23,40,50,57,173,156,12
0,7,19,27,49,58,66,147,17
0,14,25,43,54,59,118,85,26
0,7,25,32,42,48,133,23,7
0,11,23,37,50,55,106,82,20
0,10,24,32,42,51,143,139,8
0,6,23,30,42,56,170,158,6
0,9,20,38,53,60,149,70,19
0,18,29,37,54,59,163,121,12
0,9,20,36,48,56,105,81,24
0,10,27,38,53,60,71,40,11
0,5,31,38,49,60,162,54,10
0,17,32,37,50,57,76,47,11
0,10,25,31,41,55,74,45,15
0,7,25,32,42,52,55,137,15
0,5,18,37,47,59,73,84,26
0,8,21,35,54,59,127,38,12
0,6,23,39,49,58,55,36,7
0,9,26,43,53,59,92,52,20
0,6,19,28,50,57,65,153,16
0,5,24,29,41,55,110,127,6
0,7,26,39,53,59,158,20,9
0,6,27,35,52,60,49,86,12
0,10,31,38,53,58,144,62,19
0,11,22,31,42,51,154,19,6
0,13,26,32,44,60,84,22,8
0,13,28,42,55,60,161,102,15
0,6,28,36,49,60,106,22,7
0,18,32,40,53,60,81,139,6
0,11,22,27,46,54,146,156,6
0,8,20,39,52,60,67,156,21
0,6,22,32,50,58,105,29,9
0,5,15,41,52,57,162,83,14
0,6,25,30,44,57,42,33,5
0,7,26,32,52,57,173,166,8
0,10,23,32,44,55,84,35,10
0,8,22,35,55,60,67,13,6
0,13,24,29,42,51,96,152,14
0,8,18,40,52,58,69,149,20
0,5,25,34,45,56,63,40,9
0,14,24,32,44,59,156,170,16
0,10,22,27,41,49,164,22,6
0,8,18,38,48,57,118,18,7
0,13,26,39,51,58,86,90,13
0,9,20,35,45,53,137,83,18
0,8,21,29,47,52,119,93,7
0,8,25,31,42,52,59,130,12
0,7,17,22,38,48,143,26,8
0,8,26,35,45,52,51,44,16
0,9,31,36,50,60,54,28,7
0,17,33,38,49,57,89,40,16
0,5,25,37,48,57,169,128,11
0,9,19,25,42,51,121,69,10
0,6,17,34,45,59,169,118,23
0,12,31,40,52,60,173,93,22
0,6,17,30,49,59,107,34,6
0,10,20,27,42,47,162,69,6
0,7,18,30,43,57,86,88,13
0,5,22,30,44,60,140,38,5
0,14,28,33,45,54,74,108,15
0,7,17,30,50,58,92,158,17
0,5,30,41,51,58,119,146,18
0,11,23,41,54,60,146,103,6
0,8,23,38,54,59,58,42,15
0,5,26,32,44,60,128,35,5
0,5,25,33,44,54,92,111,11
0,6,22,38,55,60,90,134,21
0,10,20,30,44,51,152,30,7
0,15,30,36,46,60,93,96,5
0,11,21,29,40,48,142,110,13
0,5,17,35,52,60,106,104,28
0,6,21,28,38,43,136,69,7
0,13,31,36,52,57,115,167,11
0,8,18,23,45,57,170,109,11
0,14,24,40,50,57,94,81,20
0,5,26,32,42,50,162,120,14
0,12,22,28,40,45,162,116,8
0,6,20,27,42,54,115,46,15
0,8,18,23,34,48,153,158,8
0,8,22,41,52,59,152,49,16
0,14,30,37,51,57,88,107,17
0,5,19,31,48,59,83,38,9
0,12,22,27,37,45,152,34,8
0,6,17,29,42,56,119,75,16
0,5,22,36,50,56,161,145,16
0,9,24,33,48,54,134,96,9
0,8,29,35,48,53,83,101,12
0,10,26,31,44,53,109,61,11
0,7,18,23,34,46,99,53,9
0,18,31,40,50,58,135,63,13
0,19,31,36,48,57,121,49,9
0,8,24,33,44,53,56,19,5
0,13,24,40,55,60,114,66,11
0,5,24,29,43,48,141,81,6
0,6,23,31,47,54,93,71,15
0,20,31,38,48,55,154,14,5
0,9,28,37,52,57,61,35,15
0,7,20,37,50,59,112,93,15
0,9,19,29,46,53,134,32,12
0,9,22,41,52,60,170,34,15
0,5,21,38,55,60,139,36,14
0,19,33,40,52,57,112,45,10
0,7,19,35,45,50,150,117,27
0,6,18,26,50,55,56,123,16
0,13,26,35,48,58,85,116,20
0,9,24,40,50,60,94,29,11
0,5,24,30,45,55,89,31,5
0,5,16,32,44,56,167,151,23
0,5,15,36,52,60,78,20,7
0,5,22,29,48,58,105,24,7
0,15,30,40,53,58,169,45,16
0,5,23,31,44,56,159,72,10
0,8,18,24,36,52,93,43,12
0,9,22,37,52,59,161,94,11
0,12,24,33,54,59,142,75,8
0,6,31,39,49,59,173,29,10
0,6,17,23,36,45,114,167,7
0,14,24,30,49,58,150,137,11
0,11,25,32,49,54,120,33,11
0,7,18,32,44,53,151,55,16
0,6,18,29,45,50,130,40,5
0,5,28,41,51,56,43,52,7
0,7,24,32,51,56,135,60,17
0,11,24,32,46,52,165,53,18
0,5,21,29,40,47,67,147,14
0,5,23,34,45,59,65,53,15
0,7,23,33,46,55,161,74,5
0,13,27,34,47,56,172,33,8
0,5,18,41,54,59,117,30,7
0,7,20,35,50,56,89,52,20
0,11,21,28,38,45,158,30,5
0,15,25,31,47,57,126,160,13
0,12,24,29,39,53,116,23,7
0,10,20,28,47,57,105,39,14
0,6,20,33,44,54,111,133,14
0,5,19,28,50,60,112,59,9
0,6,24,35,46,51,91,72,10
0,7,27,39,51,60,119,116,13
0,6,18,24,43,57,111,76,5
0,6,20,31,51,56,120,38,10
0,11,24,32,42,50,119,113,5
0,6,16,32,42,47,104,88,9
0,5,18,29,39,51,111,41,10
0,8,20,26,39,47,135,82,13
0,7,20,26,42,58,80,80,10
0,11,24,29,39,47,66,43,10
0,9,24,29,40,58,98,113,10
0,9,20,26,36,57,161,16,5
0,6,30,40,51,57,153,29,12
0,8,20,30,46,53,137,25,9
0,7,19,42,54,59,119,165,8
0,6,20,28,48,59,76,159,11
0,6,17,28,51,59,148,53,8
0,5,22,28,42,48,83,83,14
0,11,22,34,52,60,142,71,22
0,5,20,27,46,56,130,30,8
0,5,26,31,41,46,53,134,10
0,6,30,35,49,56,117,70,7
0,6,18,34,51,59,95,16,5
0,6,28,36,49,57,37,169,5
0,13,23,30,49,56,95,168,11
0,7,17,24,37,50,162,80,13
0,7,25,38,48,60,58,87,22
0,13,24,31,47,54,163,142,6
0,8,22,34,48,58,67,56,10
0,6,18,23,40,50,120,69,8
0,5,15,33,47,53,73,170,5
0,9,20,31,44,56,147,55,9
0,10,20,34,44,52,118,97,14
0,7,23,37,48,54,80,166,15
0,6,19,26,45,57,117,67,11
0,10,23,36,47,60,79,57,14
0,5,20,32,45,58,160,53,9
0,6,28,34,44,49,122,20,7
0,7,22,28,51,57,102,141,8
0,7,17,32,42,48,124,123,25
0,12,27,36,50,57,83,148,5
0,14,26,37,49,58,101,96,20
0,12,32,38,55,60,94,36,12
0,9,21,31,50,56,94,139,20
0,6,22,30,42,54,78,90,17
0,5,23,35,45,51,41,127,11
0,6,18,25,40,55,84,162,7
0,11,24,36,54,59,108,147,6
0,9,19,28,38,49,156,128,5
0,10,31,37,53,59,63,89,15
0,9,24,30,44,51,84,88,12
0,5,16,25,40,60,119,143,10
0,11,27,34,44,51,142,39,10
0,9,21,36,49,56,139,54,7
0,7,23,32,42,49,86,14,5
0,7,24,34,47,56,81,47,5
0,11,27,33,51,60,114,22,6
0,7,18,30,47,53,85,28,7
0,5,19,27,46,54,152,111,11
0,11,23,28,40,49,162,28,7
0,11,21,27,41,55,96,100,8
0,6,28,36,50,59,86,41,16
0,8,22,30,50,60,172,152,7
0,5,18,31,45,53,161,24,7
0,8,24,32,50,56,150,81,9
0,9,19,29,50,57,152,79,18
0,7,19,38,52,58,111,25,6
0,6,16,31,42,49,101,16,5
0,7,22,27,51,56,56,117,10
0,6,27,45,55,60,132,41,7
0,9,19,39,49,57,78,37,7
0,13,27,34,48,59,141,146,10
0,5,21,39,52,59,42,91,26
0,6,21,26,47,55,132,156,5
0,10,25,40,52,60,110,76,5
0,16,31,37,50,59,98,34,10
0,8,27,36,52,59,82,146,5
0,8,26,33,43,60,54,68,12
0,10,31,37,51,57,88,103,12
0,5,18,27,40,50,71,159,13
0,7,24,32,50,57,65,23,8
0,7,18,27,37,49,127,19,5
0,11,27,33,43,52,150,29,7
0,10,23,35,49,55,159,41,8
0,7,29,40,54,60,126,15,7
0,16,30,41,52,57,167,27,12
0,7,25,30,41,48,162,43,8
0,14,27,37,50,59,125,51,20
0,11,26,31,51,59,162,22,5
0,6,30,40,50,60,52,96,10
0,6,19,25,42,58,137,161,10
0,5,21,28,53,60,93,29,11
0,5,20,33,52,59,144,50,7
0,9,22,27,39,56,133,29,5
0,5,18,27,45,54,162,67,9
0,6,19,24,44,52,115,31,10
0,14,24,30,42,57,97,24,5
0,6,27,39,50,59,81,84,9
0,5,18,23,37,54,102,27,7
0,18,28,34,51,58,108,29,7
0,6,20,39,52,57,98,58,6
0,6,20,31,53,60,94,127,16
0,9,22,41,53,59,148,58,24
0,11,21,29,46,58,167,78,17
0,6,25,30,50,60,55,15,6
0,16,26,31,48,60,119,27,7
0,5,17,31,50,58,166,29,11
0,5,22,28,53,60,87,12,5
0,5,16,24,48,55,70,41,5
0,8,19,32,43,54,155,174,23
0,5,15,29,48,54,103,131,12
0,8,18,28,40,49,126,136,12
0,7,17,24,43,55,146,100,7
0,7,17,31,49,57,112,13,5
0,5,22,35,46,59,128,88,21
0,10,32,38,50,56,75,113,9
0,5,17,32,48,59,171,61,17
0,10,22,33,45,59,170,106,21
0,13,26,31,41,52,145,166,10
0,12,22,31,47,53,116,164,6
0,18,33,42,53,60,162,51,9
0,15,27,36,47,54,170,27,9
0,5,34,40,51,56,137,48,16
0,5,26,31,41,57,105,148,13
0,11,25,31,43,57,140,42,15
0,14,29,35,52,58,157,42,17
0,5,17,34,46,59,122,102,15
0,7,23,35,49,60,128,49,19
0,6,22,28,48,58,142,82,9
0,5,17,35,51,57,120,65,20
0,5,21,26,41,58,56,100,11
0,5,15,27,51,59,79,107,8
0,8,20,27,37,55,92,59,14
0,5,18,30,41,49,124,106,5
0,14,27,38,53,58,148,66,18
0,10,20,32,49,59,146,70,7
0,5,25,34,53,59,163,72,19
0,10,25,32,50,58,146,118,17
0,6,16,30,43,54,110,17,5
0,6,22,27,43,53,50,80,6
0,10,30,40,51,57,105,33,8
0,6,36,41,51,57,47,153,11
0,8,22,32,42,54,117,93,10
0,9,22,35,51,58,168,48,13
0,9,21,28,48,58,103,32,9
0,7,18,23,34,43,73,44,10
0,8,20,30,41,57,109,20,6
0,7,20,32,48,58,111,33,7
0,8,21,28,46,53,140,22,5
0,5,24,33,47,53,123,114,5
0,6,21,29,45,60,92,68,17
0,12,28,33,51,60,168,17,6
0,9,21,29,43,54,164,37,7
0,9,24,29,43,52,138,81,5
0,17,31,37,53,60,81,13,5
0,16,29,40,50,58,145,63,17
0,5,22,28,45,56,138,106,7
0,13,30,38,50,55,66,58,8
0,10,20,26,37,51,110,29,6
0,6,25,34,52,58,114,35,8
0,6,18,38,50,59,57,166,15
0,11,29,41,55,60,162,87,21
0,13,24,32,45,55,137,77,5
0,5,17,26,36,48,164,83,14
0,5,24,32,50,60,163,19,5
0,10,20,36,46,57,109,43,16
0,11,29,40,50,60,60,169,12
0,7,20,38,51,57,140,30,9
0,12,25,35,49,58,69,35,11
0,8,20,25,48,54,92,29,7
0,7,23,40,52,59,57,54,5
0,5,15,31,44,56,146,130,22
0,8,18,30,41,50,147,102,5
0,7,24,39,49,54,128,151,15
0,5,17,23,38,49,110,73,6
0,10,30,44,55,60,159,36,7
0,7,20,37,50,58,76,76,6
0,11,28,33,50,58,100,130,10
0,7,17,25,38,55,69,98,15
0,12,24,33,43,51,163,91,9
0,16,27,35,46,57,126,94,16
0,6,17,22,36,41,101,37,11
0,7,27,40,52,58,103,65,10
0,8,19,36,52,60,145,111,12
0,10,27,35,46,59,156,28,6
0,7,19,27,52,59,151,106,9
0,7,20,26,42,49,114,132,11
0,8,22,33,44,60,67,63,9
0,9,31,36,52,57,164,137,14
0,10,23,28,46,54,134,25,6
0,15,26,38,54,59,109,118,6
0,10,31,37,50,57,116,60,16
0,6,19,28,51,58,92,55,6
0,21,33,42,53,60,121,37,12
0,8,18,40,53,60,123,110,10
0,6,16,24,34,57,79,63,6
0,8,31,36,48,57,94,39,7
0,7,34,40,50,58,94,166,6
0,6,19,24,42,55,130,110,9
0,8,26,33,50,59,55,90,17
0,5,27,40,50,60,50,125,10
0,9,20,28,38,53,83,38,6
0,6,19,36,51,57,154,154,10
0,12,22,34,45,53,130,16,6
0,7,20,39,49,57,144,71,27
0,8,22,27,39,54,126,34,9
0,7,23,30,41,46,143,37,6
0,7,19,28,38,43,146,116,5
0,7,17,30,40,58,79,112,5
0,18,36,42,55,60,123,51,7
0,13,23,33,47,54,85,90,14
0,12,24,31,44,50,145,41,6
0,10,27,38,48,54,84,16,6
0,8,25,31,44,54,109,14,5
0,8,20,32,49,59,90,50,15
0,9,19,26,50,58,163,131,12
0,11,27,38,51,56,81,106,23
0,6,18,33,46,51,93,17,6
0,6,24,31,48,56,81,64,16
0,12,22,33,44,59,137,26,9
0,6,18,28,44,55,55,81,6
0,7,18,31,44,54,126,159,23
0,11,27,35,52,57,123,148,12
0,6,17,26,45,54,150,148,13
0,5,25,34,44,57,114,32,6
0,5,17,40,50,57,169,115,28
0,6,18,35,47,56,122,130,18
0,15,32,37,49,57,91,52,15
0,9,26,35,52,57,133,101,8
0,7,20,28,43,49,132,44,5
0,7,19,25,37,48,170,150,5
0,5,22,37,47,59,172,82,22
